Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[781]    0.0    0.01    0.00  383832         VM_clientstate [781]
-----------------------------------------------
                0.01    0.00  383829/383829      MP_Draw <cycle 1> [245]
[782]    0.0    0.01    0.00  383829         R_SelectScene [782]
-----------------------------------------------
                0.01    0.00  365694/365694      R_GetCurrentTexture <cycle 1> [28]
[783]    0.0    0.01    0.00  365694         LoopingFrameNumberFromDouble [783]
-----------------------------------------------
                0.01    0.00  329203/329203      VM_gettime [341]
[784]    0.0    0.01    0.00  329203         CDAudio_GetPosition [784]
                0.00    0.00  292935/292935      S_GetChannelPosition [1166]
-----------------------------------------------
                0.01    0.00  247440/247440      CLVM_ExecuteProgram <cycle 1> [7]
[785]    0.0    0.01    0.00  247440         VM_CL_ReadAngle [785]
                0.00    0.00  247440/247779      MSG_ReadAngle [1169]
-----------------------------------------------
                                 189             MVM_ExecuteProgram <cycle 1> [49]
                              221431             CLVM_ExecuteProgram <cycle 1> [7]
[786]    0.0    0.01    0.00  221620         VM_stov <cycle 1> [786]
                0.00    0.00  221630/221630      Math_atov [1170]
                              221632             VM_Warning <cycle 1> [121]
-----------------------------------------------
                              192611             R_FrameData_NewFrame <cycle 1> [553]
[787]    0.0    0.01    0.00  192611         R_FrameData_Resize <cycle 1> [787]
                                   5             _Mem_Alloc <cycle 1> [407]
-----------------------------------------------
                0.01    0.00  191911/191911      MVM_ExecuteProgram <cycle 1> [49]
[788]    0.0    0.01    0.00  191911         VM_isserver [788]
-----------------------------------------------
                0.01    0.00  191776/191776      R_RenderScene <cycle 1> [19]
[789]    0.0    0.01    0.00  191776         R_Shadow_ShadowMappingEnabled [789]
-----------------------------------------------
                0.00    0.00       1/184058      r_shadow_shutdown [959]
                0.00    0.00       5/184058      r_shadow_newmap <cycle 1> [708]
                0.01    0.00  184052/184058      R_Shadow_UpdateBounceGridTexture [254]
[790]    0.0    0.01    0.00  184058         R_Shadow_BounceGrid_FreeHighPixels [790]
-----------------------------------------------
                0.01    0.00  183232/183232      hmac <cycle 1> [409]
[791]    0.0    0.01    0.00  183232         sha256 [791]
-----------------------------------------------
                               91595             CL_ParseServerMessage <cycle 1> [196]
[792]    0.0    0.01    0.00   91595         CL_VM_Parse_TempEntity <cycle 1> [792]
                               91596             CLVM_ExecuteProgram <cycle 1> [7]
-----------------------------------------------
                0.01    0.00   71978/71978       R_RenderScene <cycle 1> [19]
[793]    0.0    0.01    0.00   71978         R_Model_Null_Draw [793]
-----------------------------------------------
                                   6             R_LoadTextureRenderBuffer <cycle 1> [1400]
                                  21             R_RenderTarget_Get <cycle 1> [288]
                                  63             R_GLSL_FindPermutation <cycle 1> [95]
                                 231             VM_buf_create <cycle 1> [982]
                                 484             Mod_FindName <cycle 1> [826]
                                 847             R_LoadTextureDDSFile <cycle 1> [313]
                                 919             R_Mesh_CreateMeshBuffer <cycle 1> [673]
                                 980             R_SkinFrame_Find <cycle 1> [922]
                                2087             R_SetupTexture <cycle 1> [392]
                               63253             Mod_LoadQ3Shaders <cycle 1> [458]
[794]    0.0    0.01    0.00   68891         Mem_ExpandableArray_AllocRecord <cycle 1> [794]
                                 349             _Mem_Alloc <cycle 1> [407]
-----------------------------------------------
                               23680             MVM_ExecuteProgram <cycle 1> [49]
                               35482             CLVM_ExecuteProgram <cycle 1> [7]
[795]    0.0    0.01    0.00   59162         VM_drawsetcliparea <cycle 1> [795]
                               59164             DrawQ_SetClipArea <cycle 1> [443]
-----------------------------------------------
                                4621             NetConn_ReceivedMessage <cycle 1> [580]
                               53536             NetConn_SendUnreliableMessage <cycle 1> [406]
[796]    0.0    0.01    0.00   58157         Crypto_EncryptPacket <cycle 1> [796]
                0.00    0.00   58157/2779574     BuffBigLong [1138]
                               58157             hmac <cycle 1> [409]
-----------------------------------------------
                0.00    0.00       3/20608       ConBuffer_GetLine [1039]
                0.00    0.00     248/20608       FS_Search <cycle 1> [912]
                0.01    0.00   20357/20608       Cbuf_LinkString <cycle 1> [817]
[797]    0.0    0.01    0.00   20608         dp_ustr2stp [797]
-----------------------------------------------
                                7724             R_RenderWaterPlanes <cycle 1> [450]
[798]    0.0    0.01    0.00    7724         R_Mod_DrawAddWaterPlanes <cycle 1> [798]
                                7724             RSurf_ActiveModelEntity <cycle 1> [62]
                                7724             R_Water_AddWaterPlane <cycle 1> [570]
-----------------------------------------------
                                   1             VID_ApplyDisplayMode <cycle 1> [1516]
                                   2             CL_DisconnectEx <cycle 1> [670]
                                   2             NetConn_ClientFrame <cycle 1> [227]
                                   2             Sys_UpdateOutFD_c <cycle 1> [1364]
                                   3             VID_SetVsync_c <cycle 1> [1448]
                                   4             Mod_IBSP_Load <cycle 1> [827]
                                   5             VM_CL_setattachment <cycle 1> [928]
                                   5             CL_VM_Init <cycle 1> [588]
                                   5             Mod_LoadModel <cycle 1> [872]
                                   5             GL_CheckExtension <cycle 1> [1110]
                                   7             LoadFont <cycle 1> [960]
                                   7             Mod_OBJ_Load <cycle 1> [903]
